"Site_id","Round","species","norm_degree","strength","nestedra","weigh_betweeness","weigh_closeness","d","c","z"
"PinaresdeHinojos","7","Mirtus communis",0.176470588235294,3,0.2,NA,NA,1,"0",NA
"PinaresdeHinojos","7","Retama sphaerocarpa",0.0588235294117647,1,1,NA,NA,1,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Esparragal","2","Cistus salvifolius",0.333333333333333,2,0,NA,NA,NA,"0",NA
"Esparragal","2","Halimium commutatum",0.333333333333333,2,0.5,NA,NA,NA,"0",NA
"Esparragal","2","Lavandula stoechas",0.333333333333333,2,1,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Esparragal","4","Cistus salvifolius",0.636363636363636,7,0,0,NA,1,"0",NA
"Esparragal","4","Diplotaxis virgata",0.0909090909090909,1,1,0,NA,1,"0",NA
"Esparragal","4","Lavandula pedunculata",0.181818181818182,1.5,0.333333333333333,0,1,0.613147192765458,"0","0"
"Esparragal","4","Lavandula stoechas",0.181818181818182,1.5,0.666666666666667,0,1,0.613147192765458,"0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Esparragal","5","Cistus crispus",0.266666666666667,3.66666666666667,0.25,0,0.4,0.812175460617048,"0",NA
"Esparragal","5","Cistus salvifolius",0.466666666666667,7,0,0,NA,1,"0",NA
"Esparragal","5","Halimium commutatum",0.0666666666666667,0.5,0.75,0,0.266666666666667,0.569323441926607,"0","-0.707106781186547"
"Esparragal","5","Halimium halimifolium",0.266666666666667,2.83333333333333,0.5,1,0.4,0.562381855752847,"0.207612456747405","0.707106781186547"
"Esparragal","5","Lavandula pedunculata",0.0666666666666667,1,1,NA,NA,1,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Esparragal","6","Cistus libanotis",0.222222222222222,2,0.666666666666667,NA,NA,1,"0",NA
"Esparragal","6","Cistus salvifolius",0.222222222222222,2,0.333333333333333,NA,NA,0.999999999999999,"0",NA
"Esparragal","6","Lavandula pedunculata",0.222222222222222,2,1,NA,NA,1,"0",NA
"Esparragal","6","Linaria viscosa",0.333333333333333,3,0,NA,NA,0.999999999999999,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Esparragal","7","Armeria velutina",0.875,6.5,0,0,1,0,"0.142011834319526",NA
"Esparragal","7","Chamaemelum fuscatum",0.125,1,0.5,0,NA,1,"0",NA
"Esparragal","7","Scabiosa atropurpurea",0.125,0.5,1,0,1,0,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","1","Halimium commutatum",0.428571428571429,3,1,NA,NA,NA,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
"LaCunya","1","Rosmarinus officinalis",0.571428571428571,4,0,NA,NA,NA,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","2","Halimium commutatum",0.2,0.5,0.5,0,1,0,"0",NA
"LaCunya","2","Rosmarinus officinalis",0.8,3.5,0,0,1,0,"0.244897959183674",NA
"LaCunya","2","Ulex australis",0.2,1,1,NA,NA,1,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","3","Cerinthe gymnandra",0.111111111111111,1,0.333333333333333,0,NA,1,"0",NA
"LaCunya","3","Cistus salvifolius",0.777777777777778,6.5,0,0,1,0,"0.142011834319526",NA
"LaCunya","3","Halimium commutatum",0.111111111111111,0.5,0.666666666666667,0,1,0,"0",NA
"LaCunya","3","Rosmarinus officinalis",0.111111111111111,1,1,NA,NA,1,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","4","Cistus salvifolius",0.857142857142857,4.2,0,1,0.178571428571429,0.0693234419266069,"0.459183673469388",NA
"LaCunya","4","Convolvulus arvensis",0.142857142857143,1,0.4,0,NA,1,"0",NA
"LaCunya","4","Echium plantagineum",0.142857142857143,0.5,0.6,0,0.102040816326531,0.569323441926607,"0",NA
"LaCunya","4","Lavandula pedunculata",0.142857142857143,0.2,0.8,0,0.119047619047619,0,"0","-0.707106781186547"
"LaCunya","4","Rosmarinus officinalis",0.142857142857143,0.6,0.2,0,0.214285714285714,0.488446652984809,"0","0.707106781186547"
"LaCunya","4","Tuberaria guttata",0.142857142857143,0.5,1,0,0.102040816326531,0.569323441926607,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","5","Cistus salvifolius",0.555555555555556,5,0,NA,NA,1,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
"LaCunya","5","Lavandula pedunculata",0.222222222222222,2,0.5,NA,NA,1,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
"LaCunya","5","Raphanus raphanistrum",0.222222222222222,2,1,NA,NA,1,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","6","Cistus salvifolius",0.666666666666667,3.5,0,0,1,0,"0.244897959183674",NA
"LaCunya","6","Erica ciliaris",0.166666666666667,1,0.333333333333333,0,NA,1,"0",NA
"LaCunya","6","Lavandula pedunculata",0.166666666666667,0.5,0.666666666666667,0,1,0,"0",NA
"LaCunya","6","Leontodon longirostris",0.166666666666667,1,1,NA,NA,1,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
