"Site_id","species","norm_degree","nested.rank","strength","weigh_closeness","d","nested_contribution"
"Elpozo","Andrena hispania",0.4,0.125,0.242857142857143,0.0519090355947673,0.112584319658685,0.877641789272467
"Elpozo","Andrena sp",0.2,0.25,0.1,0.0406709969608486,0.0733715919708732,-0.389525217708594
"Elpozo","Apis mellifera",1,0,2.36190476190476,0.0700570336106959,0.196232305178423,1.37099697136314
"Elpozo","Bombus terrestris",0.4,0.0625,0.452380952380952,0.0518237990831174,0.222544196791295,0.11666568730796
"Elpozo","Bombylius morpho1",0.2,0.3125,0.0833333333333333,0.0293724463858711,0,-0.275164380547104
"Elpozo","Bombylius sp",0.2,0.375,0.0833333333333333,0.0293724463858711,0,-0.267555823064813
"Elpozo","Bombylius torquatus",0.2,0.1875,0.25,0.0503762069299577,0.382350385411968,-0.270088741718387
"Elpozo","Colletes nigricans",0.2,0.4375,0.1,0.0406709969608486,0.0733715919708732,-0.29966827554463
"Elpozo","Dasypoda crassicornis",0.2,0.5,0.0833333333333333,0.0293724463858711,0,-0.210137007973065
"Elpozo","Heliotaurus ruficollis",0.2,0.5625,0.1,0.0406709969608486,0.0733715919708732,-0.333885320647975
"Elpozo","Lasioglossum bimaculatus",0.2,0.625,0.1,0.0406709969608486,0.0733715919708732,-0.237715755945724
"Elpozo","Lasioglossum imminutus",0.2,0.6875,0.142857142857143,0.0289017341040462,0.216908148553054,-0.283275454457395
"Elpozo","Merodon sp",0.2,0.75,0.1,0.0406709969608486,0.0733715919708732,-0.477831977779737
"Elpozo","Musca sp",0.2,0.8125,0.1,0.0406709969608486,0.0733715919708732,-0.2555327195344
"Elpozo","Panurgus sp",0.2,0.875,0.1,0.0406709969608486,0.0733715919708732,-0.285308568525034
"Elpozo","Psilothrix viridicoerulea",0.2,0.9375,0.1,0.0406709969608486,0.0733715919708732,-0.256091387749814
"Elpozo","Xylocopa violacea",0.2,1,0.5,0.0292093416396284,0.72105705434887,-0.745300156938959
"Pinodelcuervo","Ancistrocerus gazella",0.0833333333333333,0.260869565217391,0.0909090909090909,0.0312087912087912,0,-0.338000077860491
"Pinodelcuervo","Ancistrocerus reconditus",0.0833333333333333,0.304347826086957,0.0909090909090909,0.0312087912087912,0,-0.203305451549531
"Pinodelcuervo","Andrena hispania",0.333333333333333,0.0434782608695652,0.876262626262626,0.061627486437613,0.0442569394181068,1.99685639976118
"Pinodelcuervo","Andrena sp",0.166666666666667,0.130434782608696,0.583333333333333,0.0310100090991811,0.459229197315666,-0.65846100674384
"Pinodelcuervo","Apis mellifera",0.416666666666667,0,2.34090909090909,0.0612398921832884,0.307048828099748,1.58819733046951
"Pinodelcuervo","Bombylella atra",0.0833333333333333,0.347826086956522,0.25,0.0278204081632653,0.421870347364224,-0.374427160144094
"Pinodelcuervo","Bombylius sp",0.0833333333333333,0.217391304347826,0.181818181818182,0.0491774891774892,0.258018006999973,-0.245358521350621
"Pinodelcuervo","Ceratina cucurbitina",0.0833333333333333,0.391304347826087,0.111111111111111,0.029153122326775,0.0836861800173475,-0.214857617907545
"Pinodelcuervo","Cerceris morpho1",0.0833333333333333,0.434782608695652,1,NA,1,-0.821832071660502
"Pinodelcuervo","Dasypoda cingulata",0.0833333333333333,0.478260869565217,0.111111111111111,0.029153122326775,0.0836861800173475,-0.462986205264618
"Pinodelcuervo","Flavipanurgus venustus",0.0833333333333333,0.521739130434783,0.0909090909090909,0.0312087912087912,0,-0.346714053206359
"Pinodelcuervo","Lasioglossum sexnotatum",0.0833333333333333,0.565217391304348,1,NA,1,-0.825942882714337
"Pinodelcuervo","Lomatia morpho1",0.0833333333333333,0.608695652173913,1,NA,1,-0.720175108768319
"Pinodelcuervo","Megascolia maculata",0.0833333333333333,0.652173913043478,1,NA,1,-0.6731922526301
"Pinodelcuervo","Merodon sp",0.166666666666667,0.173913043478261,1.33333333333333,0.0271987230646449,0.760917598561454,-0.818621402293045
